State,Zip Code,Returns Filed,AGI
OK,73754,490,26271
OK,73753,220,19794
OK,73750,3140,245713
OK,73749,180,8103
OK,73747,120,6467
OK,73744,110,7830
OK,73742,1640,99838
OK,73741,250,13956
OK,73739,190,8774
OK,73738,470,23017
OK,73737,1470,82361
OK,73736,190,11715
OK,73735,340,20900
OK,73734,420,29381
OK,73730,290,14746
OK,73729,290,18765
OK,73728,880,84944
OK,73727,100,7235
OK,73726,210,14808
OK,73724,510,30782
OK,73722,180,28196
OK,73720,100,8310
OK,73718,250,13236
OK,73717,2840,219897
OK,73716,200,11665
OK,73703,13150,997430
OK,73701,10250,399220
OK,73673,120,5608
OK,73669,730,40590
OK,73667,250,13761
OK,73666,130,11244
OK,73664,450,21027
OK,73663,600,37560
OK,73662,1750,95797
OK,73661,180,7428
OK,73660,190,12212
OK,73658,110,6833
OK,73655,300,13039
OK,73654,350,25198
OK,73651,1570,65254
OK,73650,360,21365
OK,73647,330,18677
OK,73646,180,11833
OK,73645,510,25800
OK,73644,5330,321664
OK,73641,260,13484
OK,73639,280,12769
OK,73632,1410,71602
OK,73628,660,47701
OK,73627,260,18936
OK,73626,500,28805
OK,73625,180,9281
OK,73622,110,5139
OK,73620,450,23118
OK,73601,4390,221639
OK,73573,860,37137
OK,73572,1420,66021
OK,73570,430,17198
OK,73569,170,7468
OK,73568,390,15457
OK,73566,640,28507
OK,73565,350,14078
OK,73564,210,7954
OK,73562,250,12417
OK,73560,270,11075
OK,73559,170,5816
OK,73554,1280,52167
OK,73552,560,25139
OK,73550,790,37233
OK,73549,120,6249
OK,73548,180,8841
OK,73547,480,21442
OK,73546,410,13703
OK,73543,700,31018
OK,73542,1640,67284
OK,73541,1300,70507
OK,73540,180,7970
OK,73538,2550,146247
OK,73537,170,6315
OK,73533,11090,615240
OK,73532,230,13778
OK,73531,170,8279
OK,73530,170,6819
OK,73529,1810,91730
OK,73528,290,13283
OK,73527,2210,118933
OK,73526,850,41159
OK,73521,8480,402812
OK,73507,9330,466649
OK,73505,20600,1013847
OK,73503,2510,94747
OK,73501,6400,247227
OK,73481,370,20176
OK,73463,1330,61034
OK,73461,280,11868
OK,73460,1720,73840
OK,73459,660,28130
OK,73458,450,23844
OK,73456,770,33531
OK,73453,280,16908
OK,73450,470,18897
OK,73449,1070,47065
OK,73448,2590,114880
OK,73447,420,18729
OK,73446,3250,148554
OK,73444,120,5482
OK,73443,1770,92627
OK,73442,170,8688
OK,73440,120,4528
OK,73439,2740,121789
OK,73438,1260,56628
OK,73434,250,17156
OK,73433,990,50180
OK,73432,380,17989
OK,73430,460,24419
OK,73401,14770,797265
OK,73179,2320,175623
OK,73173,1240,129944
OK,73170,17890,1355459
OK,73169,1090,82133
OK,73165,3100,236772
OK,73162,13920,965149
OK,73160,25380,1331610
OK,73159,13810,576115
OK,73151,760,185318
OK,73150,2290,170469
OK,73149,2060,67607
OK,73145,1340,48751
OK,73142,6860,914826
OK,73141,1050,39549
OK,73139,7950,331585
OK,73135,9540,430747
OK,73134,2900,200793
OK,73132,12530,621529
OK,73131,1320,208872
OK,73130,9590,532806
OK,73129,6720,183790
OK,73128,2460,134422
OK,73127,9770,357591
OK,73122,5840,249099
OK,73121,1520,118985
OK,73120,18050,1372025
OK,73119,10720,309474
OK,73118,6790,493392
OK,73117,2100,59086
OK,73116,5010,880070
OK,73115,9180,347200
OK,73114,8010,295405
OK,73112,15100,791888
OK,73111,4770,145683
OK,73110,15230,595638
OK,73109,6770,199290
OK,73108,4910,131217
OK,73107,11160,454749
OK,73106,4510,203581
OK,73105,2760,117778
OK,73104,1200,90245
OK,73103,2430,218384
OK,73102,960,134939
OK,73099,31640,2111820
OK,73098,1600,78885
OK,73096,5600,342217
OK,73095,740,38956
OK,73093,1310,101520
OK,73092,380,17561
OK,73090,420,23042
OK,73089,5550,402605
OK,73086,3480,172702
OK,73084,2830,91037
OK,73082,1060,50646
OK,73080,3970,214718
OK,73079,270,13402
OK,73078,4170,352753
OK,73077,2940,171697
OK,73075,3800,197210
OK,73074,460,23606
OK,73073,250,15147
OK,73072,18290,1621385
OK,73071,17390,899443
OK,73069,10330,571395
OK,73068,4890,229941
OK,73067,750,40373
OK,73065,3610,245957
OK,73064,10280,724229
OK,73063,300,18171
OK,73062,510,21487
OK,73061,660,38645
OK,73059,1160,70521
OK,73058,120,9338
OK,73057,920,45497
OK,73056,190,11560
OK,73055,3840,222212
OK,73054,1740,112610
OK,73053,290,15600
OK,73052,2480,155342
OK,73051,2730,118978
OK,73049,2700,196028
OK,73048,880,50711
OK,73047,1320,75656
OK,73045,4670,260428
OK,73044,9370,508012
OK,73042,380,19769
OK,73041,120,5210
OK,73040,680,38767
OK,73038,710,32946
OK,73036,7300,378473
OK,73034,18370,2025559
OK,73030,1960,99023
OK,73029,630,30226
OK,73028,1380,77130
OK,73027,420,20290
OK,73026,4700,338595
OK,73025,5620,947432
OK,73024,270,12410
OK,73021,140,7379
OK,73020,10190,692403
OK,73018,7340,383379
OK,73017,640,27431
OK,73016,760,52773
OK,73015,1050,42518
OK,73014,620,47243
OK,73013,22810,2761652
OK,73012,14360,1500358
OK,73011,120,5474
OK,73010,7800,501952
OK,73009,560,25463
OK,73008,9210,394844
OK,73007,1030,156232
OK,73006,1380,61331
OK,73005,3400,143056
OK,73004,370,20625
OK,73003,10450,706530
OK,73002,400,22307
AR,72959,1040,42894
AR,72958,2680,91935
AR,72956,13170,605540
AR,72955,200,6158
AR,72952,910,44067
AR,72951,400,17387
AR,72950,120,4137
AR,72949,3690,165594
AR,72948,180,8045
AR,72947,1440,61985
AR,72946,1290,58049
AR,72944,1040,45077
AR,72943,930,34265
AR,72941,2130,110986
AR,72940,880,38431
AR,72938,400,15669
AR,72937,1380,63450
AR,72936,6040,363255
AR,72934,280,9847
AR,72933,1900,95589
AR,72932,580,23167
AR,72930,180,8250
AR,72928,260,10204
AR,72927,3140,123419
AR,72926,170,6168
AR,72923,1950,76902
AR,72921,5400,267939
AR,72916,3930,346679
AR,72908,5980,356125
AR,72904,8610,236704
AR,72903,10990,706026
AR,72901,8190,321082
AR,72865,480,21647
AR,72863,670,30170
AR,72860,150,5051
AR,72858,1400,69364
AR,72857,470,17254
AR,72856,160,5582
AR,72855,2400,97820
AR,72854,230,8517
AR,72853,710,26818
AR,72852,110,3255
AR,72851,290,11238
AR,72847,1040,50942
AR,72846,1460,64670
AR,72845,470,21298
AR,72843,820,34741
AR,72842,500,18827
AR,72840,740,26950
AR,72837,3170,165489
AR,72835,300,11617
AR,72834,3950,168774
AR,72833,1760,72599
AR,72832,340,11620
AR,72830,5940,241620
AR,72824,580,20507
AR,72823,2430,101041
AR,72821,590,22397
AR,72802,8900,542090
AR,72801,6540,251163
AR,72776,180,6579
AR,72774,2730,132363
AR,72773,430,17613
AR,72769,350,15889
AR,72768,410,14768
AR,72764,22700,988041
AR,72762,16260,1079105
AR,72761,8990,439895
AR,72760,120,3875
AR,72758,17060,1585743
AR,72756,17590,931464
AR,72753,3530,186184
AR,72752,110,3706
AR,72751,2930,148951
AR,72745,5220,300223
AR,72744,1910,78217
AR,72742,220,7956
AR,72740,3850,161500
AR,72739,220,10425
AR,72738,930,48166
AR,72736,2430,138989
AR,72734,3050,140062
AR,72732,1820,102723
AR,72730,3930,225910
AR,72729,110,4224
AR,72727,2270,104794
AR,72722,1220,48157
AR,72721,150,5601
AR,72719,4930,328306
AR,72718,1280,137769
AR,72717,290,10704
AR,72715,7660,504738
AR,72714,5730,400039
AR,72712,22770,4928494
AR,72704,11220,764711
AR,72703,14390,1070830
AR,72701,15130,970114
AR,72687,2220,92605
AR,72685,510,17815
AR,72683,120,3974
AR,72682,230,8376
AR,72680,300,9897
AR,72679,230,5437
AR,72675,500,16860
AR,72668,170,6756
AR,72666,110,3578
AR,72663,90,3257
AR,72662,1180,49711
AR,72661,220,7941
AR,72660,200,6686
AR,72658,630,26411
AR,72655,150,4551
AR,72653,11590,581901
AR,72651,490,17902
AR,72650,1580,50487
AR,72648,280,9834
AR,72645,570,20507
AR,72644,930,33772
AR,72642,820,37911
AR,72641,870,31986
AR,72640,140,4594
AR,72639,180,5100
AR,72638,2840,105184
AR,72635,1440,59918
AR,72634,1910,82354
AR,72633,600,24157
AR,72632,2070,83766
AR,72631,1750,84776
AR,72629,200,6492
AR,72628,240,8697
AR,72626,490,22810
AR,72624,160,5771
AR,72623,240,10497
AR,72619,770,29560
AR,72616,4370,173669
AR,72611,670,26586
AR,72601,11370,517604
AR,72584,190,6897
AR,72583,570,21586
AR,72581,420,20748
AR,72579,550,22872
AR,72577,250,9504
AR,72576,1330,54472
AR,72573,120,4401
AR,72571,160,7468
AR,72569,170,5397
AR,72568,680,27264
AR,72567,120,3457
AR,72566,180,8888
AR,72565,310,9910
AR,72564,160,7039
AR,72562,830,34770
AR,72561,320,13212
AR,72560,3290,134972
AR,72556,1320,60611
AR,72554,1010,34430
AR,72550,330,15078
AR,72544,250,9848
AR,72543,5090,262949
AR,72542,1380,49053
AR,72539,160,5706
AR,72538,150,5585
AR,72537,300,12781
AR,72536,170,6516
AR,72534,470,20508
AR,72533,110,3561
AR,72532,540,21824
AR,72531,270,10861
AR,72530,710,31502
AR,72529,1530,57962
AR,72527,260,10757
AR,72524,140,6510
AR,72523,330,12197
AR,72522,170,6596
AR,72521,1750,72957
AR,72520,90,3622
AR,72519,950,39038
AR,72517,140,4363
AR,72513,1000,43086
AR,72512,750,26086
AR,72501,9460,464275
AR,72482,340,10465
AR,72479,500,24790
AR,72478,120,4523
AR,72476,2520,106672
AR,72473,930,38090
AR,72472,3370,129962
AR,72471,360,14118
AR,72470,120,4841
AR,72469,350,12705
AR,72466,420,18351
AR,72461,1360,61692
AR,72460,240,9626
AR,72459,410,15054
AR,72458,230,9572
AR,72456,200,7115
AR,72455,4850,205072
AR,72454,1860,78393
AR,72450,14650,700847
AR,72447,720,34622
AR,72444,620,21138
AR,72443,1070,44771
AR,72442,1710,83046
AR,72440,120,4951
AR,72438,920,37942
AR,72437,1320,56074
AR,72436,380,14964
AR,72435,160,7049
AR,72434,740,30398
AR,72433,980,32028
AR,72432,2290,91795
AR,72430,160,5669
AR,72429,160,6834
AR,72425,160,5352
AR,72422,1700,75673
AR,72421,220,9577
AR,72419,580,21721
AR,72417,1900,87170
AR,72416,2260,101571
AR,72415,520,17818
AR,72414,150,6176
AR,72413,190,6807
AR,72412,220,9711
AR,72411,880,36029
AR,72410,180,5880
AR,72404,11310,810340
AR,72401,21240,1024016
AR,72396,5440,249736
AR,72395,430,20426
AR,72394,160,5478
AR,72392,170,7901
AR,72390,3070,92249
AR,72386,660,28495
AR,72384,330,10310
AR,72376,640,29009
AR,72374,290,10179
AR,72373,450,13174
AR,72372,730,27728
AR,72370,3090,117882
AR,72368,390,18994
AR,72366,760,31270
AR,72365,1090,39440
AR,72364,6960,384034
AR,72360,2150,81052
AR,72358,440,13090
AR,72355,880,35111
AR,72354,850,34254
AR,72350,340,11432
AR,72348,830,32354
AR,72347,270,10472
AR,72346,220,7153
AR,72342,1640,66573
AR,72335,5190,172829
AR,72333,300,11585
AR,72331,1010,28962
AR,72330,220,7829
AR,72327,610,26735
AR,72326,910,34684
AR,72324,750,29633
AR,72315,8250,347007
AR,72301,10190,352078
AR,72227,5670,505563
AR,72223,10560,1609958
AR,72212,5910,792721
AR,72211,10940,821357
AR,72210,7160,400304
AR,72209,13190,361735
AR,72207,5520,909194
AR,72206,9540,360657
AR,72205,10950,672415
AR,72204,13060,420845
AR,72202,4660,270485
AR,72201,540,68200
AR,72181,130,6817
AR,72179,180,8506
AR,72176,3630,165829
AR,72175,130,4498
AR,72173,3760,212174
AR,72168,110,4049
AR,72167,700,29420
AR,72166,90,4074
AR,72160,4500,247767
AR,72157,570,27253
AR,72156,260,14406
AR,72153,900,35100
AR,72152,150,5852
AR,72150,4950,276506
AR,72143,12890,710441
AR,72142,1100,69566
AR,72141,180,6475
AR,72140,130,5356
AR,72137,940,41792
AR,72136,660,30958
AR,72135,1200,110060
AR,72134,190,8134
AR,72132,1440,74484
AR,72131,1770,92283
AR,72130,170,6970
AR,72129,550,26518
AR,72128,340,14145
AR,72127,900,43082
AR,72126,1460,67148
AR,72125,350,13799
AR,72122,560,40126
AR,72121,970,48495
AR,72120,15370,935429
AR,72118,9800,388406
AR,72117,5830,192768
AR,72116,10310,733200
AR,72114,4310,111898
AR,72113,11840,889783
AR,72112,3480,148495
AR,72111,500,27016
AR,72110,4520,232611
AR,72106,2250,109130
AR,72104,8650,365703
AR,72103,5680,238122
AR,72102,1020,40875
AR,72101,1250,55345
AR,72088,960,44050
AR,72087,630,31185
AR,72086,4360,211731
AR,72084,420,17551
AR,72082,620,17175
AR,72081,2810,118285
AR,72080,240,10074
AR,72079,320,13498
AR,72076,16170,647490
AR,72073,480,19435
AR,72072,180,7745
AR,72070,680,31052
AR,72069,490,19165
AR,72068,190,7023
AR,72067,1060,50429
AR,72065,2180,121598
AR,72064,980,42859
AR,72063,620,30361
AR,72061,180,9371
AR,72060,270,9606
AR,72058,6700,389736
AR,72057,440,20280
AR,72055,340,16334
AR,72051,200,7555
AR,72047,410,19935
AR,72046,1690,83564
AR,72045,450,22658
AR,72044,340,15634
AR,72042,1990,96435
AR,72041,520,22844
AR,72040,1030,45034
AR,72039,860,40540
AR,72036,250,7008
AR,72034,19610,1202062
AR,72032,13280,630050
AR,72031,2750,120070
AR,72030,260,10960
AR,72029,700,27274
AR,72027,500,26710
AR,72026,110,5360
AR,72025,310,12401
AR,72024,1440,75193
AR,72023,15010,894213
AR,72022,7470,434090
AR,72021,1590,56654
AR,72020,1350,54407
AR,72019,10940,746006
AR,72017,240,9597
AR,72016,1210,63961
AR,72015,11360,551925
AR,72013,750,37216
AR,72012,5240,275885
AR,72011,1900,91104
AR,72010,2270,102326
AR,72007,3350,192148
AR,72006,900,37914
AR,72004,460,15468
AR,72003,290,16032
AR,72002,6910,396247
AR,72001,180,6422
AR,71973,500,18028
AR,71972,140,5846
AR,71971,160,6033
AR,71970,230,7573
AR,71969,110,3792
AR,71968,1820,96198
AR,71965,120,5371
AR,71964,1540,71181
AR,71962,280,12478
AR,71961,330,12708
AR,71960,430,14796
AR,71959,230,9922
AR,71958,950,41064
AR,71957,1190,50023
AR,71956,700,24335
AR,71953,5420,229703
AR,71950,340,11757
AR,71949,700,26881
AR,71945,490,17846
AR,71944,250,9714
AR,71943,1680,70979
AR,71941,710,30848
AR,71940,550,22635
AR,71937,660,24516
AR,71935,230,7903
AR,71933,520,20437
AR,71929,1910,87068
AR,71923,5740,286949
AR,71921,1120,44871
AR,71913,19520,1021855
AR,71909,8330,525293
AR,71901,11540,584051
AR,71866,230,10977
AR,71862,320,10582
AR,71861,780,40443
AR,71860,870,38302
AR,71859,130,5555
AR,71858,560,21262
AR,71857,2260,91918
AR,71855,240,7571
AR,71854,14830,709668
AR,71853,180,7378
AR,71852,4010,167584
AR,71851,860,28959
AR,71847,220,9771
AR,71846,950,39088
AR,71845,770,26479
AR,71842,790,34873
AR,71841,280,11358
AR,71838,360,12931
AR,71837,1890,82088
AR,71836,1080,46176
AR,71835,490,19845
AR,71834,460,19732
AR,71833,820,35361
AR,71832,3970,152967
AR,71827,290,10958
AR,71826,370,16075
AR,71825,240,9934
AR,71822,3230,150586
AR,71801,5880,217858
AR,71770,1240,50742
AR,71766,250,9893
AR,71765,840,32554
AR,71764,660,25787
AR,71763,600,27424
AR,71762,1060,60680
AR,71758,160,8626
AR,71753,5660,290433
AR,71752,340,12769
AR,71751,320,14198
AR,71749,1010,50832
AR,71747,340,13423
AR,71744,1150,54872
AR,71743,1580,57744
AR,71742,2040,78554
AR,71740,630,31092
AR,71730,13100,789807
AR,71726,460,16434
AR,71725,210,6641
AR,71720,970,40178
AR,71701,7320,323326
AR,71676,210,9862
AR,71675,740,33642
AR,71674,230,9235
AR,71671,3400,142420
AR,71670,510,21003
AR,71667,2900,132451
AR,71665,2200,112523
AR,71663,280,17064
AR,71660,350,15307
AR,71658,220,6869
AR,71655,5410,261227
AR,71654,1760,78749
AR,71653,1930,94950
AR,71652,410,16336
AR,71647,650,27072
AR,71646,2420,113612
AR,71644,290,12320
AR,71643,440,15180
AR,71642,220,8751
AR,71640,1010,31090
AR,71639,2440,91252
AR,71638,1150,39686
AR,71635,4800,218065
AR,71631,240,8196
AR,71603,12910,570023
AR,71602,6990,334927
AR,71601,5630,159457
LA,71486,1690,83665
LA,71485,1060,87498
LA,71483,3490,166059
LA,71479,260,13879
LA,71473,170,7546
LA,71472,140,6953
LA,71469,1070,56210
LA,71468,360,16784
LA,71467,2150,105572
LA,71466,230,10947
LA,71465,1110,59467
LA,71463,3030,136387
LA,71462,550,28421
LA,71461,1210,48456
LA,71459,4340,155586
LA,71457,10230,509477
LA,71456,520,29699
LA,71454,870,46125
LA,71450,360,17973
LA,71449,3490,193196
LA,71447,530,24226
LA,71446,8800,426606
LA,71441,220,11378
LA,71439,730,41102
LA,71438,690,40093
LA,71435,1210,64988
LA,71433,1680,74141
LA,71432,390,22013
LA,71430,1010,49213
LA,71429,1140,67925
LA,71427,120,3651
LA,71424,530,27630
LA,71423,2030,106581
LA,71422,570,30648
LA,71419,810,47809
LA,71418,2370,121013
LA,71417,1940,82722
LA,71416,300,10925
LA,71411,1070,46087
LA,71409,2740,163129
LA,71407,430,21936
LA,71406,100,4577
LA,71405,2410,110802
LA,71404,310,15541
LA,71403,1840,98920
LA,71378,890,32282
LA,71375,360,10949
LA,71373,2860,127950
LA,71371,770,47247
LA,71369,1000,37358
LA,71368,480,20236
LA,71367,470,23236
LA,71366,730,33638
LA,71362,840,42167
LA,71360,14390,751785
LA,71358,440,17326
LA,71357,690,29979
LA,71356,220,8272
LA,71355,1090,51906
LA,71354,630,41056
LA,71353,610,24273
LA,71351,4590,190731
LA,71350,1730,69768
LA,71346,1140,73112
LA,71343,2770,128661
LA,71342,2740,165941
LA,71341,1310,56553
LA,71340,360,20490
LA,71336,590,26240
LA,71334,3050,122124
LA,71333,270,9579
LA,71331,410,21525
LA,71328,3090,170187
LA,71327,1500,64100
LA,71326,500,17526
LA,71325,460,19561
LA,71323,390,17591
LA,71322,2560,115059
LA,71303,9520,606739
LA,71302,6100,206572
LA,71301,9100,470233
LA,71295,5130,217696
LA,71292,8810,411316
LA,71291,14530,856025
LA,71286,200,8411
LA,71282,3360,110448
LA,71280,1830,111631
LA,71277,620,28020
LA,71276,110,3972
LA,71275,1070,52197
LA,71270,11840,660396
LA,71269,4740,220207
LA,71268,1140,77528
LA,71266,590,25207
LA,71264,390,22186
LA,71263,2890,145429
LA,71261,640,27288
LA,71260,1130,53557
LA,71259,700,35375
LA,71256,260,9585
LA,71254,2230,80046
LA,71251,3110,141933
LA,71245,1200,37168
LA,71243,100,4400
LA,71241,4060,209248
LA,71238,1210,65831
LA,71237,440,16362
LA,71235,1810,102190
LA,71234,1790,93765
LA,71232,2590,129465
LA,71229,610,30742
LA,71227,1610,124054
LA,71226,670,33300
LA,71225,3310,221397
LA,71223,180,5264
LA,71222,1230,52379
LA,71220,8690,321502
LA,71219,480,26007
LA,71203,14750,731112
LA,71202,10410,248922
LA,71201,9190,722776
LA,71129,6360,268527
LA,71119,5180,273476
LA,71118,10980,471547
LA,71115,7000,576577
LA,71112,14300,677684
LA,71111,17800,1130924
LA,71110,1650,63832
LA,71109,8770,223518
LA,71108,8410,210543
LA,71107,12930,583162
LA,71106,14860,1671346
LA,71105,10540,637839
LA,71104,6590,310809
LA,71103,2820,63107
LA,71101,2990,153910
LA,71082,1850,75095
LA,71079,100,5110
LA,71078,2700,174391
LA,71075,2300,93034
LA,71073,920,41833
LA,71072,600,30787
LA,71071,1000,51267
LA,71070,600,28893
LA,71069,230,8305
LA,71068,1300,54810
LA,71067,1390,55667
LA,71065,400,18536
LA,71064,1390,55396
LA,71063,310,13368
LA,71061,660,28120
LA,71060,1130,53536
LA,71055,8010,400071
LA,71052,4160,166352
LA,71051,900,47631
LA,71049,1250,56877
LA,71047,4860,247401
LA,71046,570,30476
LA,71045,260,12678
LA,71044,240,13116
LA,71043,190,8347
LA,71040,2900,128358
LA,71039,790,39377
LA,71038,1400,68846
LA,71037,8990,522388
LA,71034,120,4491
LA,71033,1540,86099
LA,71032,960,54430
LA,71031,340,18114
LA,71030,650,33153
LA,71029,110,4666
LA,71028,660,26339
LA,71027,900,45381
LA,71024,530,22687
LA,71023,1470,71433
LA,71019,3180,152972
LA,71018,580,22155
LA,71016,740,35773
LA,71008,310,12312
LA,71007,480,21388
LA,71006,5760,441470
LA,71004,270,11637
LA,71003,400,19656
LA,71001,1860,76730
LA,70820,6070,314127
LA,70819,2170,83215
LA,70818,4420,276773
LA,70817,15570,1263936
LA,70816,20330,1047271
LA,70815,12830,575054
LA,70814,6770,264722
LA,70812,5060,146602
LA,70811,5930,208874
LA,70810,18530,2092957
LA,70809,11890,1238893
LA,70808,14070,1488422
LA,70807,6360,167062
LA,70806,12420,750339
LA,70805,11500,275905
LA,70802,9820,263160
LA,70791,11980,785030
LA,70789,290,10071
LA,70788,1810,81136
LA,70785,9170,529646
LA,70783,1140,75952
LA,70780,440,32173
LA,70778,1300,76889
LA,70777,1850,103365
LA,70776,1460,99880
LA,70775,3950,281437
LA,70774,4560,294259
LA,70772,360,22475
LA,70770,1730,115108
LA,70769,18160,1489927
LA,70767,6700,375642
LA,70764,7160,369327
LA,70763,1710,130315
LA,70762,470,33109
LA,70761,360,15636
LA,70760,3010,139659
