,AGI State,Stn State,Zip Code,Average AGI,Stn ID,Stn Lat,Stn Lng,Connectors,Nearest Zip Distance,State,formatted_agi
13711,VA,VA,22902,92780.23,65704.0,38.029459,-78.481252,2.0,,,"$92,780.23"
13712,VA,VA,22902,92780.23,79874.0,38.031615,-78.483664,1.0,,,"$92,780.23"
13713,VA,VA,22902,92780.23,53699.0,38.022977000000004,-78.468836,1.0,,,"$92,780.23"
13714,VA,VA,22902,92780.23,64932.0,38.030825,-78.48146700000001,3.0,,,"$92,780.23"
13715,VA,VA,22901,98499.38,39765.0,38.086121,-78.474663,2.0,,,"$98,499.38"
13716,VA,VA,22901,98499.38,63340.0,38.062653999999995,-78.488564,2.0,,,"$98,499.38"
13717,VA,VA,22901,98499.38,71319.0,38.103524,-78.565905,2.0,,,"$98,499.38"
13718,VA,VA,22901,98499.38,71320.0,38.066512,-78.49355,3.0,,,"$98,499.38"
13719,VA,VA,22851,40012.65,77877.0,38.517724,-78.43677,1.0,,,"$40,012.65"
13720,VA,VA,22844,52388.38,80435.0,38.640018,-78.67426800000001,3.0,,,"$52,388.38"
13721,VA,VA,22842,46802.11,94686.0,38.829638,-78.685691,8.0,,,"$46,802.11"
13722,VA,VA,22840,69817.7,80568.0,38.404061,-78.754751,1.0,,,"$69,817.70"
13723,VA,VA,22835,47623.52,71331.0,38.664439,-78.466708,2.0,,,"$47,623.52"
13724,VA,VA,22835,47623.52,89630.0,38.592057000000004,-78.38108000000001,1.0,,,"$47,623.52"
13725,VA,VA,22835,47623.52,94682.0,38.663810999999995,-78.460394,1.0,,,"$47,623.52"
13726,VA,VA,22812,59591.51,50724.0,38.3768688,-78.967772,2.0,,,"$59,591.51"
13727,VA,VA,22802,45629.28,66561.0,38.465788,-78.85288800000001,2.0,,,"$45,629.28"
13728,VA,VA,22802,45629.28,79862.0,38.472406,-78.878672,4.0,,,"$45,629.28"
13729,VA,VA,22801,58296.92,41395.0,38.447533,-78.87074399999999,1.0,,,"$58,296.92"
13730,VA,VA,22801,58296.92,68850.0,38.433704,-78.848805,2.0,,,"$58,296.92"
13731,VA,VA,22801,58296.92,67100.0,38.451719,-78.903977,2.0,,,"$58,296.92"
13732,VA,VA,22801,58296.92,47559.0,38.422471,-78.838899,1.0,,,"$58,296.92"
13733,VA,VA,22801,58296.92,49603.0,38.4053268,-78.906929,1.0,,,"$58,296.92"
13734,VA,VA,22801,58296.92,52263.0,38.4011704,-78.9016582,2.0,,,"$58,296.92"
13735,VA,VA,22747,97790.48,75276.0,38.713727,-78.15957399999999,2.0,,,"$97,790.48"
13736,VA,VA,22747,97790.48,75268.0,38.710473,-78.16094100000001,1.0,,,"$97,790.48"
13737,VA,VA,22735,60734.41,81977.0,38.459872999999995,-78.12854899999999,1.0,,,"$60,734.41"
13738,VA,VA,22719,68171.43,75264.0,38.515192,-78.302973,1.0,,,"$68,171.43"
13739,VA,VA,22701,57543.27,80555.0,38.550434,-78.050983,1.0,,,"$57,543.27"
13740,VA,VA,22657,51669.61,70302.0,39.005214,-78.337813,6.0,,,"$51,669.61"
13741,VA,VA,22630,57413.47,68847.0,38.918074,-78.189637,2.0,,,"$57,413.47"
13742,VA,VA,22630,57413.47,75623.0,38.916118,-78.19393199999999,2.0,,,"$57,413.47"
13743,VA,VA,22620,80299.07,71324.0,39.070732,-78.093152,2.0,,,"$80,299.07"
13744,VA,VA,22602,68256.45,39775.0,39.156746000000005,-78.1474,4.0,,,"$68,256.45"
13745,VA,VA,22601,58404.43,75618.0,39.152172,-78.186911,2.0,,,"$58,404.43"
13746,VA,VA,22601,58404.43,75619.0,39.162417,-78.182466,1.0,,,"$58,404.43"
13747,VA,VA,22580,50421.88,94699.0,38.13343516,-77.51493227,1.0,,,"$50,421.88"
13748,VA,VA,22554,82225.93,47573.0,38.468790999999996,-77.400162,3.0,,,"$82,225.93"
13749,VA,VA,22554,82225.93,88726.0,38.467085,-77.41203,4.0,,,"$82,225.93"
13750,VA,VA,22480,108196.67,75280.0,37.664037,-76.427543,2.0,,,"$108,196.67"
13751,VA,VA,22408,67889.54,47557.0,38.25524,-77.4976,2.0,,,"$67,889.54"
13752,VA,VA,22408,67889.54,45798.0,38.271867,-77.493368,1.0,,,"$67,889.54"
13753,VA,VA,22401,65889.1,85725.0,38.300424,-77.456524,2.0,,,"$65,889.10"
13754,VA,VA,22401,65889.1,94676.0,38.312221,-77.506525,1.0,,,"$65,889.10"
13755,VA,VA,22315,102183.56,88605.0,38.814271999999995,-77.038576,4.0,,,"$102,183.56"
13756,VA,VA,22314,150453.47,48796.0,38.80598,-77.0569,3.0,,,"$150,453.47"
13757,VA,VA,22314,150453.47,75271.0,38.804558,-77.044205,1.0,,,"$150,453.47"
13758,VA,VA,22314,150453.47,73711.0,38.812891,-77.044111,4.0,,,"$150,453.47"
13759,VA,VA,22314,150453.47,75272.0,38.804629,-77.049018,2.0,,,"$150,453.47"
13760,VA,VA,22314,150453.47,80395.0,38.806838,-77.05954399999999,2.0,,,"$150,453.47"
13761,VA,VA,22314,150453.47,85657.0,38.8124511,-77.043643,1.0,,,"$150,453.47"
13762,VA,VA,22314,150453.47,75117.0,38.8142307,-77.0387017,2.0,,,"$150,453.47"
13763,VA,VA,22314,150453.47,77146.0,38.804191700000004,-77.06238409999999,2.0,,,"$150,453.47"
13764,VA,VA,22312,68364.7,80569.0,38.799443,-77.163044,1.0,,,"$68,364.70"
13765,VA,VA,22310,92674.9,81374.0,38.794947,-77.137384,2.0,,,"$92,674.90"
13766,VA,VA,22310,92674.9,52855.0,38.779106,-77.147233,4.0,,,"$92,674.90"
13767,VA,VA,22306,62710.65,42654.0,38.771619,-77.08067,1.0,,,"$62,710.65"
13768,VA,VA,22306,62710.65,42968.0,38.750221,-77.082531,1.0,,,"$62,710.65"
13769,VA,VA,22306,62710.65,58609.0,38.7748131,-77.0849061,2.0,,,"$62,710.65"
13770,VA,VA,22305,83038.59,85812.0,38.8340242,-77.0598434,2.0,,,"$83,038.59"
13771,VA,VA,22305,83038.59,62657.0,38.833740500000005,-77.0608064,2.0,,,"$83,038.59"
13772,VA,VA,22304,80331.45,39763.0,38.809675,-77.122192,2.0,,,"$80,331.45"
13773,VA,VA,22304,80331.45,66351.0,38.80506629999999,-77.13218470000001,4.0,,,"$80,331.45"
13774,VA,VA,22304,80331.45,63847.0,38.808298799999996,-77.1285781,2.0,,,"$80,331.45"
13775,VA,VA,22304,80331.45,94515.0,38.8135861,-77.1333825,1.0,,,"$80,331.45"
13776,VA,VA,22303,73791.89,64288.0,38.782959999999996,-77.07958199999999,1.0,,,"$73,791.89"
13777,VA,VA,22209,111743.48,53996.0,38.895272,-77.069702,6.0,,,"$111,743.48"
13778,VA,VA,22209,111743.48,53994.0,38.89458,-77.06997700000001,6.0,,,"$111,743.48"
13779,VA,VA,22209,111743.48,78728.0,38.897605,-77.072521,2.0,,,"$111,743.48"
13780,VA,VA,22209,111743.48,61821.0,38.897275,-77.0693058,1.0,,,"$111,743.48"
13781,VA,VA,22209,111743.48,61822.0,38.89418,-77.076237,1.0,,,"$111,743.48"
13782,VA,VA,22209,111743.48,51706.0,38.893557,-77.07244200000001,2.0,,,"$111,743.48"
13783,VA,VA,22209,111743.48,52551.0,38.894739200000004,-77.072562,1.0,,,"$111,743.48"
13784,VA,VA,22209,111743.48,63293.0,38.893824200000005,-77.0788931,1.0,,,"$111,743.48"
13785,VA,VA,22207,219279.52,86732.0,38.913047999999996,-77.10781290000001,1.0,,,"$219,279.52"
13786,VA,VA,22206,89563.25,88119.0,38.841382700000004,-77.0912085,2.0,,,"$89,563.25"
13787,VA,VA,22205,146875.79,94670.0,38.877651,-77.122236,2.0,,,"$146,875.79"
13788,VA,VA,22203,96014.55,80490.0,38.880241,-77.11466899999999,2.0,,,"$96,014.55"
13789,VA,VA,22203,96014.55,53592.0,38.879386700000005,-77.1075819,1.0,,,"$96,014.55"
13790,VA,VA,22203,96014.55,86133.0,38.8794876,-77.107941,1.0,,,"$96,014.55"
13791,VA,VA,22202,111466.07,75279.0,38.862446000000006,-77.060565,2.0,,,"$111,466.07"
13792,VA,VA,22202,111466.07,80557.0,38.862341,-77.054788,2.0,,,"$111,466.07"
13793,VA,VA,22202,111466.07,71325.0,38.84766,-77.05113,4.0,,,"$111,466.07"
13794,VA,VA,22202,111466.07,66935.0,38.864829,-77.059768,4.0,,,"$111,466.07"
13795,VA,VA,22202,111466.07,80493.0,38.852599,-77.05232600000001,2.0,,,"$111,466.07"
13796,VA,VA,22202,111466.07,43293.0,38.8493185,-77.05099990000001,2.0,,,"$111,466.07"
13797,VA,VA,22202,111466.07,73679.0,38.8518136,-77.051204,2.0,,,"$111,466.07"
13798,VA,VA,22202,111466.07,78545.0,38.86102243,-77.05084741,2.0,,,"$111,466.07"
13799,VA,VA,22202,111466.07,43289.0,38.8561096,-77.04937740000001,2.0,,,"$111,466.07"
13800,VA,VA,22202,111466.07,43292.0,38.854240399999995,-77.049408,1.0,,,"$111,466.07"
13801,VA,VA,22202,111466.07,45166.0,38.861900299999995,-77.0645065,2.0,,,"$111,466.07"
13802,VA,VA,22202,111466.07,46386.0,38.850524,-77.049194,12.0,,,"$111,466.07"
13803,VA,VA,22202,111466.07,46387.0,38.849578,-77.050345,14.0,,,"$111,466.07"
13804,VA,VA,22202,111466.07,46388.0,38.853413,-77.044065,8.0,,,"$111,466.07"
13805,VA,VA,22202,111466.07,49602.0,38.8641891,-77.0630112,1.0,,,"$111,466.07"
13806,VA,VA,22202,111466.07,74203.0,38.8563014,-77.0526084,2.0,,,"$111,466.07"
13807,VA,VA,22202,111466.07,78524.0,38.860203000000006,-77.057792,6.0,,,"$111,466.07"
13808,VA,VA,22202,111466.07,79287.0,38.8624563,-77.0548425,2.0,,,"$111,466.07"
13809,VA,VA,22202,111466.07,79746.0,38.861084399999996,-77.0617115,2.0,,,"$111,466.07"
13810,VA,VA,22202,111466.07,93094.0,38.863114,-77.061853,5.0,,,"$111,466.07"
13811,VA,VA,22201,115944.14,94666.0,38.888866,-77.084149,1.0,,,"$115,944.14"
13812,VA,VA,22201,115944.14,94667.0,38.896409999999996,-77.086062,2.0,,,"$115,944.14"
13813,VA,VA,22201,115944.14,94668.0,38.891865,-77.085265,1.0,,,"$115,944.14"
13814,VA,VA,22201,115944.14,75695.0,38.8828742,-77.11433240000001,1.0,,,"$115,944.14"
13815,VA,VA,22201,115944.14,43290.0,38.890392,-77.085973,4.0,,,"$115,944.14"
13816,VA,VA,22201,115944.14,49750.0,38.884758000000005,-77.10168459999998,4.0,,,"$115,944.14"
13817,VA,VA,22201,115944.14,50412.0,38.880919,-77.085468,2.0,,,"$115,944.14"
13818,VA,VA,22201,115944.14,70551.0,38.891871200000004,-77.0820201,2.0,,,"$115,944.14"
13819,VA,VA,22201,115944.14,89785.0,38.88277120000001,-77.11665040000001,2.0,,,"$115,944.14"
13820,VA,VA,22193,63004.53,79866.0,38.638202,-77.30030699999999,6.0,,,"$63,004.53"
13821,VA,VA,22193,63004.53,53965.0,38.6526,-77.312023,1.0,,,"$63,004.53"
13822,VA,VA,22192,80100.14,61677.0,38.6436,-77.295468,8.0,,,"$80,100.14"
13823,VA,VA,22192,80100.14,82715.0,38.642361,-77.289283,3.0,,,"$80,100.14"
13824,VA,VA,22192,80100.14,43787.0,38.6561546,-77.303009,2.0,,,"$80,100.14"
13825,VA,VA,22191,58709.17,79869.0,38.61271,-77.288652,2.0,,,"$58,709.17"
13826,VA,VA,22191,58709.17,47579.0,38.629313,-77.273942,4.0,,,"$58,709.17"
13827,VA,VA,22191,58709.17,93107.0,38.629849,-77.289116,5.0,,,"$58,709.17"
13828,VA,VA,22182,218238.64,79894.0,38.914781,-77.219563,3.0,,,"$218,238.64"
13829,VA,VA,22182,218238.64,39774.0,38.927033,-77.240836,2.0,,,"$218,238.64"
13830,VA,VA,22182,218238.64,63105.0,38.916439700000005,-77.2267097,2.0,,,"$218,238.64"
13831,VA,VA,22182,218238.64,80817.0,38.9171387,-77.2318533,2.0,,,"$218,238.64"
13832,VA,VA,22182,218238.64,41299.0,38.93844,-77.266897,4.0,,,"$218,238.64"
13833,VA,VA,22182,218238.64,43295.0,38.914066,-77.226539,6.0,,,"$218,238.64"
13834,VA,VA,22182,218238.64,77362.0,38.91706,-77.236302,6.0,,,"$218,238.64"
13835,VA,VA,22182,218238.64,89807.0,38.9334193,-77.2649788,1.0,,,"$218,238.64"
13836,VA,VA,22182,218238.64,92998.0,38.926684,-77.24090600000001,1.0,,,"$218,238.64"
13837,VA,VA,22180,134632.9,50911.0,38.931071,-77.24453000000001,2.0,,,"$134,632.90"
13838,VA,VA,22180,134632.9,40770.0,38.87868220000001,-77.228186,1.0,,,"$134,632.90"
13839,VA,VA,22180,134632.9,42655.0,38.903723,-77.261365,1.0,,,"$134,632.90"
13840,VA,VA,22180,134632.9,73500.0,38.8812732,-77.2296667,2.0,,,"$134,632.90"
13841,VA,VA,22150,66417.92,47571.0,38.771228,-77.180533,1.0,,,"$66,417.92"
13842,VA,VA,22150,66417.92,73264.0,38.747265999999996,-77.1876418,4.0,,,"$66,417.92"
13843,VA,VA,22150,66417.92,69073.0,38.777196999999994,-77.172607,6.0,,,"$66,417.92"
13844,VA,VA,22102,269533.49,75269.0,38.926842,-77.21733499999999,3.0,,,"$269,533.49"
13845,VA,VA,22102,269533.49,82732.0,38.923759999999994,-77.20541800000001,3.0,,,"$269,533.49"
13846,VA,VA,22102,269533.49,64995.0,38.9277873,-77.23688809999999,2.0,,,"$269,533.49"
13847,VA,VA,22102,269533.49,79348.0,38.924476299999995,-77.2189972,3.0,,,"$269,533.49"
13848,VA,VA,22102,269533.49,49604.0,38.922219399999996,-77.2042177,2.0,,,"$269,533.49"
13849,VA,VA,22102,269533.49,62246.0,38.927609000000004,-77.238112,4.0,,,"$269,533.49"
13850,VA,VA,22102,269533.49,62503.0,38.919256,-77.219153,4.0,,,"$269,533.49"
13851,VA,VA,22102,269533.49,63013.0,38.930426000000004,-77.2280368,2.0,,,"$269,533.49"
13852,VA,VA,22102,269533.49,77438.0,38.923857,-77.2234328,1.0,,,"$269,533.49"
13853,VA,VA,22102,269533.49,82124.0,38.926781,-77.205108,3.0,,,"$269,533.49"
13854,VA,VA,22102,269533.49,85574.0,38.9226346,-77.2338036,3.0,,,"$269,533.49"
13855,VA,VA,22102,269533.49,85833.0,38.9262126,-77.2046093,1.0,,,"$269,533.49"
13856,VA,VA,22102,269533.49,88656.0,38.922774100000005,-77.2335474,2.0,,,"$269,533.49"
13857,VA,VA,22060,69544.44,92358.0,38.719103000000004,-77.162992,4.0,,,"$69,544.44"
13858,VA,VA,22046,138187.21,94674.0,38.887834000000005,-77.17886999999999,2.0,,,"$138,187.21"
13859,VA,VA,22044,86229.02,78723.0,38.869127,-77.143499,2.0,,,"$86,229.02"
13860,VA,VA,22042,77678.98,54011.0,38.87464179999999,-77.2100421,2.0,,,"$77,678.98"
13861,VA,VA,22042,77678.98,66802.0,38.857615,-77.226024,4.0,,,"$77,678.98"
13862,VA,VA,22042,77678.98,93713.0,38.872571,-77.161124,4.0,,,"$77,678.98"
13863,VA,VA,22031,95828.55,53593.0,38.873467,-77.231117,4.0,,,"$95,828.55"
13864,VA,VA,22031,95828.55,53597.0,38.872867,-77.229883,3.0,,,"$95,828.55"
13865,VA,VA,22031,95828.55,71573.0,38.87155870000001,-77.26340019999999,1.0,,,"$95,828.55"
13866,VA,VA,22031,95828.55,92370.0,38.8793151,-77.229648,2.0,,,"$95,828.55"
13867,VA,VA,22030,99580.91,79857.0,38.85492,-77.331471,1.0,,,"$99,580.91"
13868,VA,VA,22030,99580.91,89620.0,38.853640000000006,-77.338581,1.0,,,"$99,580.91"
13869,VA,VA,22030,99580.91,88039.0,38.85116,-77.297848,2.0,,,"$99,580.91"
13870,VA,VA,22030,99580.91,80554.0,38.861765000000005,-77.292692,2.0,,,"$99,580.91"
13871,VA,VA,22030,99580.91,39766.0,38.85358,-77.324803,1.0,,,"$99,580.91"
13872,VA,VA,22030,99580.91,86731.0,38.87536179999999,-77.31225340000002,2.0,,,"$99,580.91"
13873,VA,VA,22030,99580.91,49751.0,38.826840999999995,-77.30970500000001,12.0,,,"$99,580.91"
13874,MD,MD,21921,60693.11,80456.0,39.608042,-75.830545,4.0,,,"$60,693.11"
13875,MD,MD,21904,63374.61,88615.0,39.612221999999996,-76.009778,18.0,,,"$63,374.61"
13876,MD,MD,21901,62128.92,79786.0,39.601588,-75.943475,2.0,,,"$62,128.92"
13877,MD,MD,21901,62128.92,74728.0,39.6115185,-75.9319048,2.0,,,"$62,128.92"
13878,MD,MD,21863,51201.31,72311.0,38.172715000000004,-75.396135,2.0,,,"$51,201.31"
13879,MD,MD,21842,73516.72,74304.0,38.430599,-75.057129,2.0,,,"$73,516.72"
13880,MD,MD,21842,73516.72,74303.0,38.413294,-75.058071,2.0,,,"$73,516.72"
13881,MD,MD,21842,73516.72,78164.0,38.407418,-75.057939,2.0,,,"$73,516.72"
13882,MD,MD,21842,73516.72,76373.0,38.367805,-75.073435,2.0,,,"$73,516.72"
13883,MD,MD,21842,73516.72,75232.0,38.336566,-75.083903,1.0,,,"$73,516.72"
13884,MD,MD,21842,73516.72,81966.0,38.360822999999996,-75.071653,2.0,,,"$73,516.72"
13885,MD,MD,21842,73516.72,74302.0,38.335342,-75.08693199999999,2.0,,,"$73,516.72"
13886,MD,MD,21842,73516.72,72313.0,38.388449,-75.06411800000001,6.0,,,"$73,516.72"
13887,MD,MD,21842,73516.72,72640.0,38.3357528,-75.1050078,2.0,,,"$73,516.72"
13888,MD,MD,21801,56302.71,65099.0,38.4016,-75.56489,6.0,,,"$56,302.71"
13889,MD,MD,21801,56302.71,60901.0,38.391969,-75.575846,1.0,,,"$56,302.71"
13890,MD,MD,21801,56302.71,53423.0,38.389455,-75.580663,2.0,,,"$56,302.71"
13891,MD,MD,21801,56302.71,40746.0,38.3444766,-75.6058571,2.0,,,"$56,302.71"
13892,MD,MD,21801,56302.71,53570.0,38.3444766,-75.6058571,2.0,,,"$56,302.71"
13893,MD,MD,21801,56302.71,86954.0,38.348576200000004,-75.601699,5.0,,,"$56,302.71"
13894,MD,MD,21801,56302.71,71946.0,38.4104873,-75.64189920000001,2.0,,,"$56,302.71"
13895,MD,MD,21788,62406.83,82227.0,39.626197,-77.439083,1.0,,,"$62,406.83"
13896,MD,MD,21788,62406.83,82225.0,39.634062,-77.450216,2.0,,,"$62,406.83"
13897,MD,MD,21787,57234.06,68582.0,39.65497,-77.172717,2.0,,,"$57,234.06"
13898,MD,MD,21784,92215.45,67733.0,39.397094,-76.956702,1.0,,,"$92,215.45"
13899,MD,MD,21784,92215.45,42984.0,39.4047804,-76.951296,1.0,,,"$92,215.45"
13900,MD,MD,21784,92215.45,81202.0,39.3974586,-76.93408520000001,2.0,,,"$92,215.45"
13901,MD,MD,21782,62115.9,89376.0,39.45953,-77.74285,1.0,,,"$62,115.90"
13902,MD,MD,21780,58912.33,82226.0,39.644306,-77.485001,2.0,,,"$58,912.33"
13903,MD,MD,21777,95877.11,76885.0,39.2737759,-77.5333313,2.0,,,"$95,877.11"
13904,MD,MD,21771,91946.03,53421.0,39.368505,-77.143072,1.0,,,"$91,946.03"
13905,MD,MD,21771,91946.03,67759.0,39.375025,-77.154549,2.0,,,"$91,946.03"
13906,MD,MD,21771,91946.03,81965.0,39.458816,-77.163993,3.0,,,"$91,946.03"
13907,MD,MD,21771,91946.03,40819.0,39.431826,-77.1956491,2.0,,,"$91,946.03"
13908,MD,MD,21756,73282.25,72308.0,39.445168,-77.705318,2.0,,,"$73,282.25"
13909,MD,MD,21742,65638.24,67146.0,39.653196,-77.71586500000001,1.0,,,"$65,638.24"
13910,MD,MD,21742,65638.24,86724.0,39.679013899999994,-77.7201762,2.0,,,"$65,638.24"
13911,MD,MD,21740,45211.47,60103.0,39.606981,-77.73457900000001,6.0,,,"$45,211.47"
13912,MD,MD,21740,45211.47,47698.0,39.605636,-77.687979,2.0,,,"$45,211.47"
13913,MD,MD,21740,45211.47,75457.0,39.625954,-77.768496,4.0,,,"$45,211.47"
13914,MD,MD,21740,45211.47,93029.0,39.609685,-77.733027,5.0,,,"$45,211.47"
13915,MD,MD,21737,188472.04,74222.0,39.264289,-76.9856681,2.0,,,"$188,472.04"
13916,MD,MD,21704,111225.11,85811.0,39.3759198,-77.412834,1.0,,,"$111,225.11"
13917,MD,MD,21704,111225.11,88287.0,39.3927915,-77.41215759999999,2.0,,,"$111,225.11"
13918,MD,MD,21704,111225.11,72634.0,39.3283585,-77.3434845,2.0,,,"$111,225.11"
13919,MD,MD,21703,60454.04,78800.0,39.373274,-77.410493,1.0,,,"$60,454.04"
13920,MD,MD,21703,60454.04,76432.0,39.382902,-77.398136,2.0,,,"$60,454.04"
13921,MD,MD,21703,60454.04,77580.0,39.3716419,-77.4138141,2.0,,,"$60,454.04"
13922,MD,MD,21702,67307.57,51982.0,39.421141,-77.46074,2.0,,,"$67,307.57"
13923,MD,MD,21702,67307.57,88260.0,39.455196,-77.41674599999999,2.0,,,"$67,307.57"
13924,MD,MD,21702,67307.57,68803.0,39.41893889999999,-77.436136,2.0,,,"$67,307.57"
13925,MD,MD,21701,73793.34,69737.0,39.414063,-77.413739,2.0,,,"$73,793.34"
13926,MD,MD,21679,102932.0,72171.0,38.95135409,-76.08221413,4.0,,,"$102,932.00"
13927,MD,MD,21663,104269.38,89377.0,38.797013299999996,-76.22779609999999,1.0,,,"$104,269.38"
13928,MD,MD,21663,104269.38,86735.0,38.790252,-76.22147079999999,4.0,,,"$104,269.38"
13929,MD,MD,21663,104269.38,63562.0,38.785157,-76.225453,2.0,,,"$104,269.38"
13930,MD,MD,21658,99759.02,93006.0,38.982372,-76.15853100000001,4.0,,,"$99,759.02"
13931,MD,MD,21654,182181.54,72316.0,38.692844,-76.17448399999999,1.0,,,"$182,181.54"
13932,MD,MD,21638,89924.07,89374.0,38.966327,-76.240875,2.0,,,"$89,924.07"
13933,MD,MD,21638,89924.07,89375.0,38.968861,-76.24472800000001,3.0,,,"$89,924.07"
13934,MD,MD,21620,75221.39,72309.0,39.212967,-76.095106,2.0,,,"$75,221.39"
13935,MD,MD,21620,75221.39,72312.0,39.268803000000005,-76.202478,2.0,,,"$75,221.39"
13936,MD,MD,21613,45397.11,77186.0,38.590333,-76.128,1.0,,,"$45,397.11"
13937,MD,MD,21613,45397.11,71377.0,38.5577405,-76.059804,2.0,,,"$45,397.11"
13938,MD,MD,21550,48590.22,75953.0,39.471018,-79.357877,2.0,,,"$48,590.22"
13939,MD,MD,21541,59732.05,75231.0,39.549718,-79.351085,2.0,,,"$59,732.05"
13940,MD,MD,21541,59732.05,72315.0,39.556713,-79.357487,2.0,,,"$59,732.05"
13941,MD,MD,21536,45908.84,72318.0,39.696396,-79.141189,2.0,,,"$45,908.84"
13942,MD,MD,21532,50557.02,72317.0,39.653651,-79.022439,2.0,,,"$50,557.02"
13943,MD,MD,21409,112104.8,62822.0,39.0220445,-76.4770304,2.0,,,"$112,104.80"
13944,MD,MD,21403,99553.15,86734.0,38.934478999999996,-76.464282,2.0,,,"$99,553.15"
13945,MD,MD,21403,99553.15,87974.0,38.969882,-76.47619,2.0,,,"$99,553.15"
13946,MD,MD,21402,52230.0,77662.0,38.9947823,-76.47123309999999,1.0,,,"$52,230.00"
13947,MD,MD,21402,52230.0,63769.0,38.995514799999995,-76.470508,2.0,,,"$52,230.00"
13948,MD,MD,21401,102264.0,75233.0,38.981795,-76.545896,1.0,,,"$102,264.00"
13949,MD,MD,21401,102264.0,40689.0,39.001676,-76.525253,2.0,,,"$102,264.00"
13950,MD,MD,21401,102264.0,48857.0,38.976809,-76.49938890000001,2.0,,,"$102,264.00"
13951,MD,MD,21401,102264.0,65558.0,38.9726981,-76.54927640000001,1.0,,,"$102,264.00"
13952,MD,MD,21401,102264.0,71023.0,38.994233,-76.54354620000001,2.0,,,"$102,264.00"
13953,MD,MD,21401,102264.0,68792.0,38.9868187,-76.5311088,2.0,,,"$102,264.00"
13954,MD,MD,21401,102264.0,93578.0,38.980909999999994,-76.54284,4.0,,,"$102,264.00"
13955,MD,MD,21286,95972.65,71822.0,39.402871600000005,-76.5738872,1.0,,,"$95,972.65"
13956,MD,MD,21286,95972.65,49029.0,39.400220000000004,-76.601528,4.0,,,"$95,972.65"
13957,MD,MD,21286,95972.65,51087.0,39.3994777,-76.5631192,2.0,,,"$95,972.65"
13958,MD,MD,21286,95972.65,72457.0,39.3988903,-76.6011522,2.0,,,"$95,972.65"
13959,MD,MD,21244,47197.73,41228.0,39.325403,-76.751758,2.0,,,"$47,197.73"
13960,MD,MD,21244,47197.73,42976.0,39.354115,-76.756714,1.0,,,"$47,197.73"
13961,MD,MD,21244,47197.73,43187.0,39.334214,-76.75347099999999,2.0,,,"$47,197.73"
13962,MD,MD,21244,47197.73,69121.0,39.3202304,-76.758445,1.0,,,"$47,197.73"
13963,MD,MD,21239,42477.45,80550.0,39.368846999999995,-76.577788,4.0,,,"$42,477.45"
13964,MD,MD,21239,42477.45,86084.0,39.363692,-76.577699,4.0,,,"$42,477.45"
13965,MD,MD,21239,42477.45,66889.0,39.358132,-76.5873585,4.0,,,"$42,477.45"
13966,MD,MD,21237,53095.43,43444.0,39.3341563,-76.49572509999999,1.0,,,"$53,095.43"
13967,MD,MD,21237,53095.43,71021.0,39.3537705,-76.47862909999999,8.0,,,"$53,095.43"
13968,MD,MD,21236,59974.57,81615.0,39.374848,-76.462193,3.0,,,"$59,974.57"
13969,MD,MD,21236,59974.57,40040.0,39.376897,-76.460451,6.0,,,"$59,974.57"
13970,MD,MD,21236,59974.57,68996.0,39.413182899999995,-76.4629937,1.0,,,"$59,974.57"
13971,MD,MD,21234,53463.98,53863.0,39.399825,-76.551098,1.0,,,"$53,463.98"
13972,MD,MD,21234,53463.98,74289.0,39.390592,-76.528088,2.0,,,"$53,463.98"
13973,MD,MD,21234,53463.98,42978.0,39.396155,-76.523482,1.0,,,"$53,463.98"
13974,MD,MD,21231,72831.37,79820.0,39.294769,-76.599547,2.0,,,"$72,831.37"
13975,MD,MD,21231,72831.37,69942.0,39.285365999999996,-76.598315,4.0,,,"$72,831.37"
13976,MD,MD,21231,72831.37,91987.0,39.282302,-76.596315,2.0,,,"$72,831.37"
13977,MD,MD,21231,72831.37,60628.0,39.281209999999994,-76.588695,1.0,,,"$72,831.37"
13978,MD,MD,21231,72831.37,70032.0,39.2949489,-76.592286,4.0,,,"$72,831.37"
13979,MD,MD,21231,72831.37,75526.0,39.281345,-76.597487,8.0,,,"$72,831.37"
13980,MD,MD,21230,86847.02,41989.0,39.26894,-76.5996,2.0,,,"$86,847.02"
13981,MD,MD,21230,86847.02,88341.0,39.273755,-76.601727,2.0,,,"$86,847.02"
13982,MD,MD,21230,86847.02,86082.0,39.254878999999995,-76.62230799999999,4.0,,,"$86,847.02"
13983,MD,MD,21230,86847.02,86713.0,39.276065,-76.613202,1.0,,,"$86,847.02"
13984,MD,MD,21230,86847.02,82220.0,39.26389,-76.61644799999999,2.0,,,"$86,847.02"
13985,MD,MD,21230,86847.02,79822.0,39.274946,-76.611836,2.0,,,"$86,847.02"
13986,MD,MD,21230,86847.02,80543.0,39.27267,-76.648655,4.0,,,"$86,847.02"
13987,MD,MD,21230,86847.02,88636.0,39.268278,-76.591693,4.0,,,"$86,847.02"
13988,MD,MD,21230,86847.02,77207.0,39.278388,-76.624397,6.0,,,"$86,847.02"
13989,MD,MD,21230,86847.02,92012.0,39.264924,-76.60639,3.0,,,"$86,847.02"
13990,MD,MD,21230,86847.02,70365.0,39.280452000000004,-76.605982,1.0,,,"$86,847.02"
